"result_@id","result_@score","result_info_authors_author_@pid","result_info_authors_author_text","result_info_doi","result_info_ee","result_info_key","result_info_number","result_info_pages","result_info_publisher","result_info_title","result_info_type","result_info_url","result_info_venue","result_info_volume","result_info_year","result_url"
"1691665","3","143/2598","Khaled S. Alqahtani","10.1504/IJMEI.2014.058532","https://doi.org/10.1504/IJMEI.2014.058532","journals/ijmei/Alqahtani14","1","74-85","","The outcomes of the inpatient treatment for breast cancer and prostate cancer among medicare recipients and non-medicare recipients.","Journal Articles","https://dblp.org/rec/journals/ijmei/Alqahtani14","IJMEI","6","2014","URL#1691665"
"1717845","3","145/0411","Pierre Ingrand","10.1186/1472-6947-14-24","https://doi.org/10.1186/1472-6947-14-24","journals/midm/DefossezRDI14","","24","","Temporal representation of care trajectories of cancer patients using data from a regional information system - an application in breast cancer.","Journal Articles","https://dblp.org/rec/journals/midm/DefossezRDI14","BMC Med. Inf. &amp; Decision Making","14","2014","URL#1717845"
"1771245","3","156/8501","Elisee A. Kponou","10.1109/BMEI.2014.7002749","https://doi.org/10.1109/BMEI.2014.7002749","conf/bmei/BahHJLK14","","90-93","","Vivaldi antenna and breast phantom design for breast cancer imaging.","Conference and Workshop Papers","https://dblp.org/rec/conf/bmei/BahHJLK14","BMEI","","2014","URL#1771245"
"1784772","3","m/ElizabethDMynatt","Elizabeth D. Mynatt","10.1145/2531602.2531645","https://doi.org/10.1145/2531602.2531645","conf/cscw/JacobsCM14","","1467-1478","","Cancer navigation - opportunities and challenges for facilitating the breast cancer journey.","Conference and Workshop Papers","https://dblp.org/rec/conf/cscw/JacobsCM14","CSCW","","2014","URL#1784772"
"1825206","3","212/9138","Geshel David Guerrero López","10.1109/ICEEE.2014.6978318","https://doi.org/10.1109/ICEEE.2014.6978318","conf/iceee/ArceLVCG14","","1-4","","Realistic novel breast and breast cancer phantoms for the study of imaging and therapy ultrasound.","Conference and Workshop Papers","https://dblp.org/rec/conf/iceee/ArceLVCG14","CCE","","2014","URL#1825206"
"1861718","3","132/4643","Warwick B. Lee","10.1007/978-3-319-07887-8_61","https://doi.org/10.1007/978-3-319-07887-8_61","conf/mammo/BrennanTTRML14","","438-443","","BREAST - A Novel Strategy to Improve the Detection of Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/BrennanTTRML14","Digital Mammography / IWDM","","2014","URL#1861718"
"1862306","3","147/1719","Jorge D. Calderon-Contreras","10.1007/978-3-319-07491-7_28","https://doi.org/10.1007/978-3-319-07491-7_28","conf/mcpr2/MurguiaVC14","","271-280","","Thermal Image Processing for Breast Symmetry Detection Oriented to Automatic Breast Cancer Analysis.","Conference and Workshop Papers","https://dblp.org/rec/conf/mcpr2/MurguiaVC14","MCPR","","2014","URL#1862306"
"1863121","3","76/32","M. Ümit Uyar","10.1109/MEMEA.2014.6860059","https://doi.org/10.1109/MeMeA.2014.6860059","conf/memea/GanicGZU14","","211-216","","Evaluation of anti-cancer therapy using in silico analysis of treatments for HER2+ breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/memea/GanicGZU14","MeMeA","","2014","URL#1863121"
"1863783","3","45/2191","Despina Kontos","10.1117/12.2043710","https://doi.org/10.1117/12.2043710","conf/micad/KellerCCK14","","90351D","","Breast density and parenchymal texture measures as potential risk factors for estrogen-receptor positive breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/KellerCCK14","Medical Imaging - Computer-Aided Diagnosis","","2014","URL#1863783"
"1932214","3","117/0745","Emilien Gauthier","","https://tel.archives-ouvertes.fr/tel-00811939","phd/hal/Gauthier13","","","","Evaluation du risque de maladie - conception d&apos;un processus et d&apos;un système d&apos;information permettant la construction d&apos;un score de risque adapté au contexte, application au cancer du sein. (Assessing disease risk - a process and information system design that support the construction of a risk score adapted to the context, application on breast cancer).","Books and Theses","https://dblp.org/rec/phd/hal/Gauthier13","","","2013","URL#1932214"
"1932880","3","204/6142","Lúcio Flávio de Albuquerque Campos","","http://www.tedebc.ufma.br/tde_busca/arquivo.php?codArquivo=1075","phd/ndltd/Campos13a","","","","Detection method of cancer in Dense Breast using Computer Aided Diagnosis (MéToDo de DetecçãO de CâNcer EM MaMaS Densas utilizando DiagnóStico Auxiliado por Computador).","Books and Theses","https://dblp.org/rec/phd/ndltd/Campos13a","","","2013","URL#1932880"
"1935440","3","33/1312","Syamsiah Mashohor","10.1007/S10462-011-9274-2","https://doi.org/10.1007/s10462-011-9274-2","journals/air/MoghbelM13","4","305-313","","A review of computer assisted detection/diagnosis (CAD) in breast thermography for breast cancer detection.","Journal Articles","https://dblp.org/rec/journals/air/MoghbelM13","Artif. Intell. Rev.","39","2013","URL#1935440"
"2045875","3","123/7661","Renee Drabier","10.1109/BIBM.2013.6732516","https://doi.org/10.1109/BIBM.2013.6732516","conf/bibm/ZhangLWD13","","345-348","","Dual-function biomarkers for detection of breast cancer and its cancer type - Invasive versus non-invasive.","Conference and Workshop Papers","https://dblp.org/rec/conf/bibm/ZhangLWD13","BIBM","","2013","URL#2045875"
"2126304","3","16/3171","Chia-Hung Wei","10.1109/ISBAST.2013.14","https://doi.org/10.1109/ISBAST.2013.14","conf/isbast/ChenCHW13","","72-76","","The Correlation Analysis between Breast Density and Cancer Risk Factor in Breast MRI Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbast/ChenCHW13","ISBAST","","2013","URL#2126304"
"2140482","3","69/4501","Georgia D. Tourassi","10.1117/12.2008019","https://doi.org/10.1117/12.2008019","conf/micad/WilliamsHVT13","","86701A","","Automated assessment of bilateral breast volume asymmetry as a breast cancer biomarker during mammographic screening.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/WilliamsHVT13","Medical Imaging - Computer-Aided Diagnosis","","2013","URL#2140482"
"2140497","3","45/2191","Despina Kontos","10.1117/12.2008155","https://doi.org/10.1117/12.2008155","conf/micad/ZhengWKCGK13","","86701B","","A fully-automated software pipeline for integrating breast density and parenchymal texture analysis for digital mammograms - parameter optimization in a case-control breast cancer risk assessment study.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/ZhengWKCGK13","Medical Imaging - Computer-Aided Diagnosis","","2013","URL#2140497"
"2150681","3","m/ElizabethDMynatt","Elizabeth D. Mynatt","10.4108/ICST.PERVASIVEHEALTH.2013.252036","https://doi.org/10.4108/icst.pervasivehealth.2013.252036","conf/ph/JacobsCM13","","264-265","","Cancer compass - Examining personal health record usage among breast cancer survivors.","Conference and Workshop Papers","https://dblp.org/rec/conf/ph/JacobsCM13","PervasiveHealth","","2013","URL#2150681"
"2204912","3","140/4166","Anne-Claire Haury","","https://tel.archives-ouvertes.fr/pastel-00818345","phd/hal/Haury12","","","","Feature selection from gene expression data - molecular signatures for breast cancer prognosis and gene regulation network inference. (Sélection de variables à partir de données d&apos;expression - signatures moléculaires pour le pronostic du cancer du sein et inférence de réseaux de régulation génique).","Books and Theses","https://dblp.org/rec/phd/hal/Haury12","","","2012","URL#2204912"
"2259168","3","30/860","Jun-Bao Li","10.1007/S10916-011-9691-4","https://doi.org/10.1007/s10916-011-9691-4","journals/jms/Li12","4","2235-2244","","Mammographic Image Based Breast Tissue Classification with Kernel Self-optimized Fisher Discriminant for Breast Cancer Diagnosis.","Journal Articles","https://dblp.org/rec/journals/jms/Li12","J. Medical Systems","36","2012","URL#2259168"
"2259259","3","85/9019","Isabel de la Torre Díez","10.1007/S10916-010-9603-Z","https://doi.org/10.1007/s10916-010-9603-z","journals/jms/RodriguesRMD12","3","1417-1424","","Breast Alert - An On-line Tool for Predicting the Lifetime Risk of Women Breast Cancer.","Journal Articles","https://dblp.org/rec/journals/jms/RodriguesRMD12","J. Medical Systems","36","2012","URL#2259259"
"2398805","3","90/6648","Andrew D. A. Maidment","10.1007/978-3-642-31271-7_5","https://doi.org/10.1007/978-3-642-31271-7_5","conf/mammo/GavenonisLKZRRM12","","32-39","","Initial Experience with Dual-Energy Contrast-Enhanced Digital Breast Tomosynthesis in the Characterization of Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/GavenonisLKZRRM12","Digital Mammography / IWDM","","2012","URL#2398805"
"2398821","3","45/2191","Despina Kontos","10.1007/978-3-642-31271-7_31","https://doi.org/10.1007/978-3-642-31271-7_31","conf/mammo/KellerCOK12","","236-243","","Breast Cancer Risk Prediction via Area and Volumetric Estimates of Breast Density.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/KellerCOK12","Digital Mammography / IWDM","","2012","URL#2398821"
"2398874","3","70/8172","Kyoichi Otsuka","10.1007/978-3-642-31271-7_46","https://doi.org/10.1007/978-3-642-31271-7_46","conf/mammo/UchiyamaKHASKO12","","354-361","","Usefulness of Adjunction of Digital Breast Tomosynthesis (DBT) to Full-Field Digital Mammography (FFDM) in Evaluation of Pathological Response after Neoadjuvant Chemotherapy (NAC) for Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/UchiyamaKHASKO12","Digital Mammography / IWDM","","2012","URL#2398874"
"2400329","3","09/93","Nico Karssemeijer","10.1117/12.911068","https://doi.org/10.1117/12.911068","conf/micad/TanPMK12","","831505","","Detection of breast cancer in automated 3D breast ultrasound.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/TanPMK12","Medical Imaging - Computer-Aided Diagnosis","","2012","URL#2400329"
"2470020","3","43/1124","Doheon Lee","10.1186/1752-0509-5-S2-S4","https://doi.org/10.1186/1752-0509-5-S2-S4","journals/bmcsb/KimNL11","S-2","S4","","Exploring molecular links between lymph node invasion and cancer prognosis in human breast cancer.","Journal Articles","https://dblp.org/rec/journals/bmcsb/KimNL11","BMC Systems Biology","5","2011","URL#2470020"
"2498417","3","22/432","David H. Gustafson","10.1016/J.IJMEDINF.2011.03.011","https://doi.org/10.1016/j.ijmedinf.2011.03.011","journals/ijmi/LuSG11","7","518-528","","Online health consultation - Examining uses of an interactive cancer communication tool by low-income women with breast cancer.","Journal Articles","https://dblp.org/rec/journals/ijmi/LuSG11","Int. J. Medical Informatics","80","2011","URL#2498417"
"2583864","3","128/1667","Mohamed M. Elsewe","10.1109/IEMBS.2011.6090968","https://doi.org/10.1109/IEMBS.2011.6090968","conf/embc/Elsewe11","","3897-3900","","Evaluation of EM absorption loss over breast mass for breast cancer diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/embc/Elsewe11","EMBC","","2011","URL#2583864"
"2840871","3","33/9343","M. F. J. Cepeda","10.1109/ICEEE.2010.5608579","https://doi.org/10.1109/ICEEE.2010.5608579","conf/iceee/Ortega-PalaciosLVC10","","216-219","","Measurement of breast - tumor phantom dielectric properties for microwave breast cancer treatment evaluation.","Conference and Workshop Papers","https://dblp.org/rec/conf/iceee/Ortega-PalaciosLVC10","CCE","","2010","URL#2840871"
"2874638","3","33/4129","Susan M. Astley","10.1007/978-3-642-13666-5_52","https://doi.org/10.1007/978-3-642-13666-5_52","conf/mammo/DiffeyMBGMMBHA10","","386-393","","Volumetric Breast Density and Breast Cancer Risk Factors in a Screening Population.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/DiffeyMBGMMBHA10","Digital Mammography / IWDM","","2010","URL#2874638"
"2874664","3","67/963","Richard Lederman","10.1007/978-3-642-13666-5_64","https://doi.org/10.1007/978-3-642-13666-5_64","conf/mammo/LeichterGHMRASL10","","474-480","","Is CAD Able to Assist in the Detection of Subtle Breast Findings - Lobular Cancers, and T1a/T1b Masses in Dense Breasts?","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/LeichterGHMRASL10","Digital Mammography / IWDM","","2010","URL#2874664"
"3092520","3","86/4208","Mark A. Helvie","10.1117/12.813565","https://doi.org/10.1117/12.813565","conf/micad/0002CZWSHH09","","72602H","","Comparison of breast parenchymal pattern on prior mammograms of breast cancer patients and normal subjects.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/0002CZWSHH09","Medical Imaging - Computer-Aided Diagnosis","","2009","URL#3092520"
"3225613","3","21/508","Norbert M. Graf","10.1109/BIBE.2008.4696758","https://doi.org/10.1109/BIBE.2008.4696758","conf/bibe/KolokotroniSDGDG08","","1-8","","Translating multiscale cancer models into clinical trials - Simulating breast cancer tumor dynamics within the framework of the &quot;Trial of Principle&quot; clinical trial and the ACGT project.","Conference and Workshop Papers","https://dblp.org/rec/conf/bibe/KolokotroniSDGDG08","BIBE","","2008","URL#3225613"
"3295862","3","72/5326","Fidelma Flanagan","10.1007/978-3-540-70538-3_8","https://doi.org/10.1007/978-3-540-70538-3_8","conf/mammo/HamblyPHOF08","","55-60","","Impact of Digital Mammography in Breast Cancer Screening - Initial Experience in a National Breast Screening Program.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/HamblyPHOF08","Digital Mammography / IWDM","","2008","URL#3295862"
"3295877","3","90/6648","Andrew D. A. Maidment","10.1007/978-3-540-70538-3_94","https://doi.org/10.1007/978-3-540-70538-3_94","conf/mammo/KontosBTCM08","","681-688","","Digital Breast Tomosynthesis Parenchymal Texture Analysis for Breast Cancer Risk Estimation - A Preliminary Study.","Conference and Workshop Papers","https://dblp.org/rec/conf/mammo/KontosBTCM08","Digital Mammography / IWDM","","2008","URL#3295877"
"3327084","3","00/9498","Maria João Cardoso","10.1007/978-3-540-75175-5_65","https://doi.org/10.1007/978-3-540-75175-5_65","series/asc/CardosoC08","","518-525","","Breast Contour Detection for the Aesthetic Evaluation of Breast Cancer Conservative Treatment.","Parts in Books or Collections","https://dblp.org/rec/series/asc/CardosoC08","Computer Recognition Systems 2","","2008","URL#3327084"
"3349450","3","62/5341","Nazife Baykal","10.1016/J.COMPBIOMED.2007.01.006","https://doi.org/10.1016/j.compbiomed.2007.01.006","journals/cbm/KocgilB07","10","1414-1425","","An integrated approach to breast diseases and breast cancer registry and research - BDRS as a web-based multi-institutional model.","Journal Articles","https://dblp.org/rec/journals/cbm/KocgilB07","Comp. in Bio. and Med.","37","2007","URL#3349450"
"3458243","3","69/4501","Georgia D. Tourassi","10.1109/ICIP.2007.4379751","https://doi.org/10.1109/ICIP.2007.4379751","conf/icip/EltonsyET07","","5-8","","Bilateral Breast Volume Asymmetry in Screening Mammograms as a Potential Marker of Breast Cancer - Preliminary Experience.","Conference and Workshop Papers","https://dblp.org/rec/conf/icip/EltonsyET07","ICIP","","2007","URL#3458243"
"3544784","3","91/6634","Hui-Jun Yang","10.1016/S1672-0229(06)60029-6","https://doi.org/10.1016/S1672-0229(06)60029-6","journals/gpb/DengXZXLWLY06","3","165-172","","Comparative Proteome Analysis of Breast Cancer and Adjacent Normal Breast Tissues in Human.","Journal Articles","https://dblp.org/rec/journals/gpb/DengXZXLWLY06","Genom. Proteom. Bioinform.","4","2006","URL#3544784"
